ITEM: TIMESTEP
300000
ITEM: NUMBER OF ATOMS
3684
ITEM: BOX BOUNDS pp ff pp
0.0000000000000000e+00 2.8000000000000000e+01
-5.0000000000000000e+00 2.7000000000000000e+01
-1.0000000000000000e+00 1.0000000000000000e+00
ITEM: ATOMS id x y vx vy diameter 
966 2.33397 18.912 0.484826 -0.0483909 0.46 
967 2.10037 15.4815 0.518027 0.00826073 0.46 
968 25.9862 0.573557 0.367619 -0.0379786 0.46 
969 21.3317 9.4731 0.554149 0.014768 0.46 
970 20.8297 4.00421 0.530449 0.00640148 0.46 
971 18.4958 2.53588 0.522252 -0.0141489 0.46 
972 0.344923 14.8609 0.530229 0.022175 0.46 
973 24.4206 14.7117 0.578797 0.0497581 0.46 
974 9.6132 9.82977 0.542721 -0.000628952 0.46 
975 5.96145 12.5714 0.535106 0.0169736 0.46 
976 0.721477 9.8027 0.547937 0.0175447 0.46 
977 5.82028 10.1778 0.538755 0.0142608 0.46 
978 21.0615 4.37986 0.537253 0.00172808 0.46 
979 19.4818 21.4438 0.241446 -0.0302682 0.46 
980 27.0191 17.6024 0.496325 0.0842653 0.46 
981 1.72101 4.13873 0.503542 0.00847648 0.46 
982 5.85323 20.3024 0.302494 0.0105826 0.46 
983 14.4254 3.08586 0.523851 0.0178297 0.46 
984 7.94091 7.42604 0.515665 -0.0280229 0.46 
985 15.1188 17.1214 0.503296 -0.0102266 0.46 
986 16.5646 14.207 0.533982 -0.0219525 0.46 
987 17.0911 2.07352 0.361931 -0.0368128 0.46 
988 10.5434 11.078 0.54626 -0.00225663 0.46 
989 1.26097 3.39284 0.49988 0.000636765 0.46 
990 2.57532 3.40871 0.499352 0.0104337 0.46 
991 13.8453 13.6728 0.535978 -0.00728734 0.46 
992 16.4477 1.68228 0.394554 -0.0273083 0.46 
993 26.691 15.4173 0.537128 0.0470384 0.46 
994 27.2834 5.41735 0.526673 0.031675 0.46 
995 21.5141 5.12302 0.537584 0.0113795 0.46 
996 12.846 18.1944 0.521814 0.0193374 0.46 
997 4.1041 10.5384 0.543297 0.0147047 0.46 
998 2.2514 17.7976 0.483367 -0.01362 0.46 
999 11.1438 3.16826 0.524701 0.0105956 0.46 
1000 7.65566 10.4495 0.539461 0.0043928 0.46 
1001 7.36741 0.195346 0.146278 0.00441335 0.46 
1002 13.3364 1.81881 0.498963 0.0704233 0.46 
1003 25.7427 5.04024 0.524192 0.0330367 0.46 
1004 27.0129 9.41133 0.547703 0.0177228 0.46 
1005 14.414 6.86897 0.562388 -0.0107657 0.46 
1006 22.9547 19.5027 0.368004 -0.0133255 0.46 
1007 3.83049 8.49579 0.547619 0.0108515 0.46 
1008 18.3576 19.5767 0.385292 -0.048619 0.46 
1009 22.5376 12.8807 0.573964 0.0163964 0.46 
1010 2.48013 4.27002 0.504247 0.0116267 0.46 
1011 21.6578 13.8945 0.561553 0.00456445 0.46 
1012 1.79984 1.46597 0.389713 0.116566 0.46 
1013 1.67949 18.3369 0.482975 0.0266118 0.46 
1014 25.2192 21.4337 0.231297 -0.00453285 0.46 
1015 13.5362 7.59487 0.554057 -0.0100157 0.46 
1016 11.3172 19.9669 0.438237 0.00410107 0.46 
1017 24.5985 0.581589 0.252812 -0.0100277 0.46 
1018 2.79696 17.2402 0.495321 -0.0194578 0.46 
1019 27.4746 10.7105 0.556111 0.0263371 0.46 
1020 20.9454 20.0787 0.350538 -0.0674042 0.46 
1021 23.8924 16.7056 0.547479 0.0435357 0.46 
1022 23.3377 2.21164 0.410905 0.027441 0.46 
1023 12.8842 9.46849 0.54695 -0.00886297 0.46 
1024 0.2958 7.35849 0.551023 0.0346636 0.46 
1025 16.3561 11.8599 0.541832 -0.0174935 0.46 
1026 26.1702 16.5111 0.549546 0.0867981 0.46 
1027 3.69266 6.69415 0.516179 -0.00127185 0.46 
1028 12.8681 7.94756 0.549688 -0.0116227 0.46 
1029 17.4642 18.8037 0.525759 -0.0388147 0.46 
1030 18.292 6.24066 0.553712 0.0333439 0.46 
1031 1.4036 19.4983 0.498875 0.0637525 0.46 
1032 17.2492 17.9788 0.511929 -0.0846701 0.46 
1033 14.7838 16.8778 0.509447 -0.0136245 0.46 
1034 10.6116 4.60545 0.51212 -0.00952927 0.46 
1035 6.4162 7.25087 0.524918 -0.00539352 0.46 
1036 23.5802 12.3486 0.59491 0.0647077 0.46 
1037 20.4541 2.13341 0.436206 0.0379355 0.46 
1038 21.7126 9.27129 0.553393 0.0163975 0.46 
1039 19.7783 11.1237 0.556082 0.00422372 0.46 
1040 26.8341 12.5445 0.552031 0.0355471 0.46 
1041 26.4629 14.7039 0.532147 0.046768 0.46 
1042 23.7992 20.2647 0.304035 0.0135231 0.46 
1043 13.2458 16.2748 0.521535 0.0106581 0.46 
1044 25.0325 0.157384 0.107649 -0.00198686 0.46 
1045 21.7289 18.5137 0.440784 -0.0422501 0.46 
1046 8.25717 3.22151 0.524581 -0.0582334 0.46 
1047 9.08783 10.9959 0.543473 -0.00540544 0.46 
1048 2.52587 13.391 0.55168 0.0252345 0.46 
1049 24.6218 9.54991 0.556459 0.0168328 0.46 
1050 11.0453 19.6566 0.471732 -0.0206467 0.46 
1051 0.724518 10.9908 0.549478 0.0195389 0.46 
1052 17.6543 14.5566 0.536372 -0.0392012 0.46 
1053 16.7464 15.7895 0.520323 -0.0483195 0.46 
1054 2.41495 8.996 0.546389 0.0141331 0.46 
1055 23.6185 8.51175 0.544445 0.0243753 0.46 
1056 24.1237 19.1003 0.413232 0.0214773 0.46 
1057 25.2366 1.70586 0.439388 -0.0211291 0.46 
1058 13.9813 5.31394 0.56431 -0.00220564 0.46 
1059 21.814 13.1118 0.567789 0.00116684 0.46 
1060 22.409 12.4648 0.585088 0.0115365 0.46 
1061 20.2286 8.32434 0.553747 0.015502 0.46 
1062 9.1632 7.81614 0.535573 -0.0342825 0.46 
1063 0.960149 15.458 0.520543 0.0165332 0.46 
1064 22.8648 14.2503 0.566311 0.0184046 0.46 
1065 12.1482 17.9612 0.52028 0.0122785 0.46 
1066 12.7851 0.186251 0.180401 0.00601554 0.46 
1067 0.366607 5.77012 0.524528 0.0334299 0.46 
1068 26.1958 19.1814 0.442457 0.0519957 0.46 
1069 22.501 20.2885 0.306116 -0.0161582 0.46 
1070 25.7877 0.947191 0.362734 -0.0246598 0.46 
1071 17.2413 7.36887 0.547826 0.00234038 0.46 
1072 12.6752 9.08204 0.54889 -0.00964475 0.46 
1073 27.2759 18.7415 0.476919 0.0808365 0.46 
1074 10.2307 18.7297 0.480922 -0.0146684 0.46 
1075 18.1039 7.38804 0.550055 0.0145607 0.46 
1076 5.42798 14.4991 0.53659 0.0117789 0.46 
1077 5.29404 6.26676 0.51959 -0.008259 0.46 
1078 21.2758 0.930675 0.310117 0.0154372 0.46 
1079 9.19151 10.4958 0.534785 0.000977994 0.46 
1080 21.8225 19.2228 0.392527 -0.0448459 0.46 
1081 19.1301 12.7706 0.559299 -0.0143742 0.46 
1082 8.07453 9.80443 0.540971 -0.000791142 0.46 
1083 11.6879 16.1438 0.52426 0.00715582 0.46 
1084 26.1382 17.7124 0.487844 0.081156 0.46 
1085 12.2108 11.3585 0.542872 -0.00607002 0.46 
1086 4.93009 9.54846 0.543722 0.0102526 0.46 
1087 7.97235 6.18673 0.520744 -0.0190371 0.46 
1088 8.7331 14.4742 0.531888 0.000498493 0.46 
1089 26.1678 18.452 0.482303 0.0686994 0.46 
1090 16.7974 19.2529 0.526939 -0.0660417 0.46 
1091 27.302 6.18368 0.528457 0.028088 0.46 
1092 22.8461 15.5774 0.565387 0.02469 0.46 
1093 17.6111 0.178451 0.20036 -0.0192834 0.46 
1094 1.32735 6.78876 0.495018 0.000774384 0.46 
1095 2.83814 9.08498 0.546295 0.0136848 0.46 
1096 0.778342 17.5149 0.489634 0.0525027 0.46 
1097 5.75944 1.35886 0.46937 -0.00577112 0.46 
1098 27.5442 12.315 0.554263 0.0297712 0.46 
1099 11.1599 9.28368 0.544798 -0.010878 0.46 
1100 26.4962 16.8742 0.522905 0.075851 0.46 
1101 2.41149 10.1786 0.547016 0.0162244 0.46 
1102 21.1694 0.177695 0.222612 0.00592773 0.46 
1103 25.9022 8.35543 0.542216 0.0190462 0.46 
1104 27.644 21.0479 0.248941 0.0283472 0.46 
1105 21.1414 1.32488 0.36616 0.0262723 0.46 
1106 1.82573 19.5165 0.543661 0.0616413 0.46 
1107 9.2774 18.1614 0.482513 -0.00380775 0.46 
1108 7.14735 2.11917 0.531056 -0.0853432 0.46 
1109 26.1658 4.30626 0.526171 0.0390078 0.46 
1110 23.8544 17.1506 0.5332 0.0400906 0.46 
1111 13.4044 21.4397 0.17288 -0.044257 0.46 
1112 13.2568 12.5259 0.539287 -0.00621693 0.46 
1113 4.8389 5.04035 0.506854 0.00181784 0.46 
1114 0.304965 10.8943 0.551487 0.0220524 0.46 
1115 8.45936 9.59728 0.541705 -0.0025928 0.46 
1116 7.62935 2.89158 0.520185 -0.0737903 0.46 
1117 3.71417 0.964733 0.375657 -0.00243138 0.46 
1118 8.88169 4.17493 0.517578 -0.0225367 0.46 
1119 12.1515 0.97287 0.347391 0.0452378 0.46 
1120 21.0413 3.63053 0.529311 0.0056155 0.46 
1121 15.739 14.2264 0.534701 -0.0307089 0.46 
1122 10.7071 3.1103 0.524304 0.00221199 0.46 
1123 13.1145 10.6205 0.544762 -0.00773556 0.46 
1124 12.4532 3.29214 0.518844 0.0384968 0.46 
1125 2.01268 21.4159 0.234693 0.0327933 0.46 
1126 3.33362 6.41857 0.513759 0.00389886 0.46 
1127 9.59623 8.96027 0.545545 -0.00416581 0.46 
1128 1.42675 9.56828 0.547656 0.0161086 0.46 
1129 5.43808 17.6617 0.503482 -0.0212791 0.46 
1130 4.88104 6.23384 0.514643 -0.0149124 0.46 
1131 15.2515 15.343 0.510431 -0.019095 0.46 
1132 27.592 0.78247 0.356348 -0.010261 0.46 
1133 25.6976 17.7959 0.4837 0.0842579 0.46 
1134 22.1117 14.6909 0.569004 0.0135398 0.46 
1135 5.2118 7.06016 0.512122 -0.0202038 0.46 
1136 24.611 17.1692 0.533587 0.0557725 0.46 
1137 16.9187 2.86004 0.55569 -0.0377045 0.46 
1138 8.94429 19.0322 0.46421 0.00325224 0.46 
1139 8.05849 19.1696 0.453604 0.0327675 0.46 
1140 9.6874 16.1685 0.516955 -0.000684648 0.46 
1141 10.18 12.1875 0.534892 -0.00322115 0.46 
1142 7.4825 21.0649 0.27339 -0.0114359 0.46 
1143 11.5522 18.4583 0.509425 -0.000450934 0.46 
1144 12.6627 8.31803 0.549274 -0.0116117 0.46 
1145 16.88 14.5077 0.532851 -0.0301347 0.46 
1146 10.417 6.49898 0.538318 -0.0167538 0.46 
1147 1.54988 17.5999 0.478021 0.0231612 0.46 
1148 2.58671 6.3048 0.513612 0.0062778 0.46 
1149 7.59059 2.11414 0.535556 -0.0859919 0.46 
1150 27.9693 12.4157 0.553121 0.0333579 0.46 
1151 2.41488 7.81812 0.54557 0.014292 0.46 
1152 2.13424 6.93248 0.520912 0.0128594 0.46 
1153 7.91388 21.0664 0.287829 -0.00141089 0.46 
1154 0.689916 12.1674 0.547342 0.0281193 0.46 
1155 18.9982 16.4153 0.528036 -0.0422088 0.46 
1156 18.9358 16.845 0.522149 -0.0459151 0.46 
1157 12.433 9.45111 0.546926 -0.00944676 0.46 
1158 22.1405 7.80861 0.539342 0.0173349 0.46 
1159 2.83736 18.3843 0.488953 -0.0460175 0.46 
1160 20.6237 13.1708 0.56462 -0.00113578 0.46 
1161 18.3511 8.49452 0.547451 0.00759029 0.46 
1162 26.1515 9.20344 0.547181 0.0176718 0.46 
1163 25.9011 17.3732 0.505495 0.0752968 0.46 
1164 20.0299 0.971256 0.38561 0.0273406 0.46 
1165 22.5379 7.962 0.534131 0.0271 0.46 
1166 0.32872 3.43136 0.490498 0.00952683 0.46 
1167 20.9818 18.1738 0.46977 -0.014017 0.46 
1168 3.68021 10.4475 0.544203 0.015387 0.46 
1169 10.2024 1.60431 0.523412 0.0284623 0.46 
1170 17.6108 4.03174 0.566211 -0.0414194 0.46 
1171 13.6916 12.5358 0.539272 -0.00737107 0.46 
1172 13.1143 6.81487 0.557278 -0.00438792 0.46 
1173 20.0072 5.51568 0.538939 0.00849593 0.46 
1174 9.87587 17.6579 0.497741 -0.00327486 0.46 
1175 19.4277 9.60524 0.553255 0.00821565 0.46 
1176 8.09423 17.1628 0.501196 0.0104918 0.46 
1177 26.3977 12.4053 0.553668 0.0301745 0.46 
1178 11.1626 5.09695 0.503196 -0.006479 0.46 
1179 4.64992 9.87741 0.542964 0.0117245 0.46 
1180 20.9674 15.3071 0.557076 -0.00507034 0.46 
1181 10.7644 9.10465 0.544137 -0.00891997 0.46 
1182 1.98981 10.0881 0.547594 0.0161315 0.46 
1183 9.55681 7.72216 0.5456 -0.00308978 0.46 
1184 13.5717 14.7851 0.52912 -0.0010895 0.46 
1185 7.44026 3.28026 0.514218 -0.0662219 0.46 
1186 15.0373 11.8133 0.540591 -0.0109162 0.46 
1187 16.0364 20.1823 0.425774 -0.100962 0.46 
1188 6.16167 3.31381 0.504253 -0.0570648 0.46 
1189 13.1577 19.2316 0.496259 0.0262071 0.46 
1190 19.49 4.00125 0.505172 0.0230762 0.46 
1191 25.954 4.67401 0.524942 0.0363 0.46 
1192 10.0039 1.93753 0.528685 0.0103283 0.46 
1193 22.8802 6.51571 0.543722 0.0294659 0.46 
1194 9.47155 7.34338 0.528017 -0.00291864 0.46 
1195 15.9895 4.28999 0.561347 -0.0202104 0.46 
1196 13.3684 16.9904 0.527712 0.0183422 0.46 
1197 23.0176 11.8054 0.605626 0.0416661 0.46 
1198 4.37433 15.5933 0.525321 -0.001865 0.46 
1199 1.54747 12.3616 0.532111 0.0235918 0.46 
1200 10.4516 12.9075 0.537648 -0.00486894 0.46 
1201 14.3263 12.9284 0.538788 -0.00884188 0.46 
1202 23.1543 16.6965 0.551717 0.0279521 0.46 
1203 10.9124 11.2866 0.544832 -0.0030704 0.46 
1204 10.7464 17.4813 0.509537 0.000378244 0.46 
1205 9.35536 6.95101 0.529138 -0.00839072 0.46 
1206 12.8866 7.19191 0.551658 -0.00874874 0.46 
1207 1.07541 13.4419 0.533597 0.00581448 0.46 
1208 10.7697 19.3553 0.474002 -0.0250432 0.46 
1209 12.905 6.418 0.561153 0.00119242 0.46 
1210 8.82633 16.336 0.513799 -0.00621646 0.46 
1211 14.8506 7.65003 0.555871 -0.0124297 0.46 
1212 6.60288 17.312 0.500362 0.0209156 0.46 
1213 11.1533 13.6165 0.548512 0.00127073 0.46 
1214 20.1658 11.349 0.558819 0.00434883 0.46 
1215 25.7207 4.29739 0.524918 0.0362755 0.46 
1216 7.67049 21.4465 0.245661 -0.0141612 0.46 
1217 27.6983 17.9503 0.491736 0.0813474 0.46 
1218 6.19055 21.0579 0.249831 0.011551 0.46 
1219 23.801 7.79378 0.543675 0.0241295 0.46 
1220 12.2409 2.13053 0.520191 0.0314854 0.46 
1221 3.88427 0.583672 0.362964 0.00659583 0.46 
1222 6.16442 16.2501 0.513884 0.0187632 0.46 
1223 6.54644 21.818 0.221471 -0.00377557 0.46 
1224 21.2003 2.51043 0.505624 0.0306331 0.46 
1225 13.5575 1.45136 0.475245 0.0681864 0.46 
1226 0.470514 6.57569 0.492945 0.016304 0.46 
1227 19.026 10.6968 0.553065 0.000715171 0.46 
1228 6.55303 16.4285 0.512705 0.0203293 0.46 
1229 17.6465 19.9412 0.453307 -0.0262013 0.46 
1230 9.76009 21.3758 0.400256 0.00742317 0.46 
1231 1.96321 17.489 0.481863 0.00166599 0.46 
1232 26.1477 20.684 0.259415 0.00708047 0.46 
1233 8.03773 2.11266 0.541222 -0.0805384 0.46 
1234 2.35383 12.9791 0.572558 0.0245742 0.46 
1235 3.11652 9.93235 0.545846 0.0148444 0.46 
1236 16.312 2.07598 0.411536 -0.0246447 0.46 
1237 4.88855 11.8863 0.535523 0.0196596 0.46 
1238 6.91389 7.82734 0.5307 -0.00246643 0.46 
1239 17.1482 15.5985 0.524406 -0.0488572 0.46 
1240 9.46586 19.7233 0.459805 -0.00823892 0.46 
1241 2.69904 7.49192 0.543617 0.0109716 0.46 
1242 5.49839 0.99007 0.424536 0.0220515 0.46 
1243 13.5944 21.8185 0.190904 -0.0221879 0.46 
1244 0.26733 21.4278 0.234131 0.0182984 0.46 
1245 1.62496 19.889 0.466877 0.0471966 0.46 
1246 20.7626 17.442 0.510615 -0.0173943 0.46 
1247 13.407 20.6893 0.377865 -0.0131404 0.46 
1248 20.9444 10.112 0.556529 0.0127402 0.46 
1249 23.2005 10.2169 0.556321 0.0248482 0.46 
1250 8.01863 10.6794 0.538526 0.00339093 0.46 
1251 23.2329 10.6565 0.563519 0.0270975 0.46 
1252 0.452887 21.8114 0.216735 0.00777234 0.46 
1253 0.330843 13.2713 0.536864 0.0292005 0.46 
1254 4.07075 15.2848 0.528675 0.00125067 0.46 
1255 5.6804 15.1919 0.527909 0.0124778 0.46 
1256 8.58219 14.8649 0.516735 -0.00480702 0.46 
1257 24.3205 16.034 0.556815 0.0509658 0.46 
1258 23.6456 14.7404 0.578485 0.0488016 0.46 
1259 23.3576 0.186871 0.191618 -0.00720959 0.46 
1260 1.69056 14.0507 0.53702 0.00589823 0.46 
1261 24.6682 7.97253 0.540199 0.0224153 0.46 
1262 3.82391 17.7325 0.501224 -0.0291443 0.46 
1263 5.77119 8.59033 0.549986 0.0114608 0.46 
1264 23.5932 10.4119 0.558844 0.014675 0.46 
1265 24.7799 1.66078 0.476756 0.0401769 0.46 
1266 0.890115 6.75805 0.488124 0.0124217 0.46 
1267 3.53545 7.66474 0.545388 0.0110182 0.46 
1268 16.6262 21.8049 0.20864 -0.0170139 0.46 
1269 3.28344 19.5001 0.431588 0.0134462 0.46 
1270 16.384 15.5582 0.517633 -0.0423011 0.46 
1271 26.0648 16.9438 0.520654 0.0790915 0.46 
1272 20.3959 7.07686 0.558401 0.00624022 0.46 
1273 10.0594 3.38456 0.514137 -0.0145731 0.46 
1274 17.8668 11.5625 0.551663 -0.0155808 0.46 
1275 8.4535 15.2803 0.522886 -0.00765818 0.46 
1276 16.2896 18.6183 0.528895 -0.0657199 0.46 
1277 22.704 20.6642 0.269375 -0.00950389 0.46 
1278 23.063 2.57126 0.544476 0.00165545 0.46 
1279 14.2034 9.51473 0.546417 -0.0102844 0.46 
1280 16.384 5.05688 0.565023 -0.0225747 0.46 
1281 15.4941 2.07977 0.463571 -0.000579279 0.46 
1282 7.20535 3.63985 0.524766 -0.0517332 0.46 
1283 11.2694 10.5961 0.547263 -0.00570117 0.46 
1284 4.41708 3.91189 0.509148 -0.00197187 0.46 
1285 16.0741 0.548816 0.254149 -0.0121525 0.46 
1286 5.24559 11.6446 0.537223 0.0202335 0.46 
1287 6.99538 18.7418 0.463988 0.0172674 0.46 
1288 26.1974 2.45275 0.455567 0.00124974 0.46 
1289 7.15404 0.582208 0.150244 0.0167919 0.46 
1290 19.3116 11.8827 0.560235 -0.0115614 0.46 
1291 19.764 1.76731 0.441641 0.0417049 0.46 
1292 17.2675 11.1396 0.54658 -0.0134306 0.46 
1293 1.58344 7.62158 0.539425 0.0119121 0.46 
1294 26.2532 10.4488 0.561939 0.024034 0.46 
1295 15.5959 21.4205 0.243965 -0.000677269 0.46 
1296 27.924 18.3295 0.488196 0.0831023 0.46 
1297 3.29696 6.84226 0.514141 0.00446232 0.46 
1298 9.5763 8.11838 0.548713 -0.00498444 0.46 
1299 7.57601 11.3199 0.538069 0.00811399 0.46 
1300 27.5303 6.55303 0.527651 0.0248997 0.46 
1301 27.7134 5.40091 0.524875 0.0309715 0.46 
1302 3.33574 16.6953 0.50841 -0.014995 0.46 
1303 23.6452 14.3204 0.579483 0.0516159 0.46 
1304 25.0781 20.2765 0.324692 0.022516 0.46 
1305 11.1112 18.5418 0.499638 -0.00851952 0.46 
1306 7.43945 13.0615 0.534157 0.0143606 0.46 
1307 22.1543 3.27484 0.542426 -0.0261922 0.46 
1308 26.3967 4.67837 0.526135 0.0372596 0.46 
1309 12.0265 7.13686 0.545132 -0.015434 0.46 
1310 25.3481 16.7485 0.53539 0.0620766 0.46 
1311 10.6927 13.6741 0.541846 -0.00286705 0.46 
1312 8.28796 4.72639 0.517549 -0.0301527 0.46 
1313 11.0855 16.6495 0.519935 0.00558572 0.46 
1314 21.9729 17.2696 0.539304 -0.0176603 0.46 
1315 2.97755 3.263 0.498446 0.0153733 0.46 
1316 2.96676 11.861 0.541897 0.0216519 0.46 
1317 18.5106 13.7561 0.549584 -0.0257299 0.46 
1318 15.3048 4.62841 0.560909 -0.0114761 0.46 
1319 21.7092 15.7508 0.557151 0.00226446 0.46 
1320 20.7021 21.2167 0.279835 -0.114621 0.46 
1321 1.53162 5.92347 0.516045 0.00641555 0.46 
1322 9.83844 3.71427 0.510711 -0.0196917 0.46 
1323 10.5519 15.9963 0.520719 0.00448448 0.46 
1324 12.6139 19.8426 0.439769 0.0229229 0.46 
1325 14.4658 21.8141 0.217204 0.0163061 0.46 
1326 21.366 19.2903 0.39654 -0.0503534 0.46 
1327 10.3357 19.459 0.458698 -0.0174783 0.46 
1328 17.1579 4.00612 0.563011 -0.0320045 0.46 
1329 25.4532 18.1734 0.465025 0.074115 0.46 
1330 9.03519 11.8655 0.53839 -0.000538574 0.46 
1331 12.9681 15.93 0.522738 0.00761402 0.46 
1332 3.91675 4.94502 0.51545 -0.00080365 0.46 
1333 8.2108 7.06419 0.524575 -0.0132825 0.46 
1334 18.6938 8.70458 0.549382 0.00857214 0.46 
1335 25.7597 6.57339 0.529178 0.0278559 0.46 
1336 9.14256 0.188295 0.185447 0.039447 0.46 
1337 24.1676 3.03629 0.538334 0.00174648 0.46 
1338 27.2424 17.222 0.494131 0.0793281 0.46 
1339 5.09488 3.59251 0.503605 -0.00372481 0.46 
1340 1.29673 4.2496 0.507161 0.00648681 0.46 
1341 23.4978 4.12167 0.530405 -0.00156057 0.46 
1342 17.0652 9.99727 0.545286 -0.00866359 0.46 
1343 18.1362 3.97655 0.472267 0.0566046 0.46 
1344 9.97672 8.7357 0.545869 -0.00645067 0.46 
1345 21.7326 8.38506 0.549329 0.0174457 0.46 
1346 15.3935 0.173512 0.173456 -0.00593836 0.46 
1347 21.4571 2.88453 0.532074 0.00331679 0.46 
1348 27.0245 8.22254 0.544238 0.0111654 0.46 
1349 15.712 6.1677 0.563235 -0.0160436 0.46 
1350 22.0481 16.4189 0.552916 -0.000892624 0.46 
1351 11.1067 1.68585 0.536344 0.007301 0.46 
1352 3.95902 10.1153 0.544212 0.0137705 0.46 
1353 21.613 19.6204 0.373151 -0.0454136 0.46 
1354 10.7443 5.01299 0.509871 -0.00735003 0.46 
1355 9.70735 18.0753 0.487274 -0.00492524 0.46 
1356 5.34694 8.4967 0.550429 0.0078457 0.46 
1357 16.6419 4.69432 0.566393 -0.0274645 0.46 
1358 8.35156 7.47411 0.515022 0.000386359 0.46 
1359 20.9433 16.1611 0.548547 -0.00787581 0.46 
1360 15.9455 16.2089 0.515906 -0.0373712 0.46 
1361 10.1937 19.8713 0.479188 0.00582958 0.46 
1362 5.78903 9.74079 0.542199 0.0127573 0.46 
1363 9.99916 9.59341 0.544746 -0.00281378 0.46 
1364 2.03495 14.287 0.532202 0.0117884 0.46 
1365 3.09603 17.5417 0.495972 -0.0289185 0.46 
1366 17.2632 8.12255 0.5464 -3.0379e-07 0.46 
1367 25.7563 19.2047 0.441334 0.0370016 0.46 
1368 25.538 0.571446 0.366413 -0.0208089 0.46 
1369 16.1499 11.4742 0.542141 -0.0146851 0.46 
1370 19.2756 17.1088 0.518274 -0.0456695 0.46 
1371 26.016 7.62496 0.539492 0.0204519 0.46 
1372 20.9421 10.5505 0.558632 0.0118691 0.46 
1373 19.5792 6.25527 0.553918 0.0188704 0.46 
1374 15.9581 10.3366 0.543551 -0.0108514 0.46 
1375 25.6421 11.0859 0.562064 0.021164 0.46 
1376 11.3006 12.0694 0.542558 -0.00356662 0.46 
1377 6.50968 7.65985 0.52977 0.000316065 0.46 
1378 14.8717 3.12558 0.528089 0.0092139 0.46 
1379 1.11561 12.2728 0.538281 0.0106699 0.46 
1380 4.94956 10.7187 0.541324 0.0126419 0.46 
1381 16.3972 8.84784 0.546431 -0.00769661 0.46 
1382 20.0235 2.14449 0.450044 0.0448848 0.46 
1383 8.87824 15.1827 0.522026 -0.00437539 0.46 
1384 11.6516 13.6181 0.539532 0.00321163 0.46 
1385 9.40363 12.1136 0.536894 -0.000675342 0.46 
1386 24.3739 3.4447 0.535674 0.00388938 0.46 
1387 4.37392 9.02163 0.54703 0.00961185 0.46 
1388 8.85287 18.2414 0.480527 -0.00499391 0.46 
1389 26.8475 5.43063 0.526795 0.0326725 0.46 
1390 19.6706 0.566828 0.189574 -0.000668841 0.46 
1391 11.755 11.3298 0.542477 -0.0068476 0.46 
1392 6.35649 2.92663 0.50254 -0.0684546 0.46 
1393 25.5326 5.40568 0.524384 0.0300132 0.46 
1394 11.1164 8.42747 0.545026 -0.0156313 0.46 
1395 19.7705 5.12937 0.534091 0.0112551 0.46 
1396 13.6847 16.2097 0.51877 0.00951771 0.46 
1397 8.05291 10.2431 0.539565 0.0013796 0.46 
1398 3.98439 12.1388 0.530547 0.0116824 0.46 
1399 14.4199 2.33555 0.502997 0.020028 0.46 
1400 10.9397 18.9477 0.487959 -0.0164264 0.46 
1401 6.77556 11.7253 0.537237 0.013398 0.46 
1402 9.31015 15.0922 0.524697 -0.0019122 0.46 
1403 8.84744 5.29471 0.517371 -0.0193521 0.46 
1404 19.8234 19.8466 0.350751 -0.0675097 0.46 
1405 11.0506 20.4376 0.474837 -0.0421627 0.46 
1406 13.0967 4.49166 0.538537 0.020346 0.46 
1407 1.67791 0.578564 0.335058 -0.0191132 0.46 
1408 5.51646 2.88876 0.483486 -0.0285853 0.46 
1409 12.0124 1.74276 0.538264 0.0215988 0.46 
1410 14.9339 14.0907 0.534216 -0.00924243 0.46 
1411 12.1959 21.0241 0.387558 0.00279346 0.46 
1412 27.3542 7.00923 0.522694 0.0363028 0.46 
1413 27.5827 21.8139 0.209342 0.0102856 0.46 
1414 0.554697 19.4873 0.469502 0.0863869 0.46 
1415 20.9497 9.67428 0.554919 0.0133385 0.46 
1416 16.6239 9.98377 0.544571 -0.00944237 0.46 
1417 5.43039 5.52233 0.521093 -0.0104731 0.46 
1418 10.8838 4.27659 0.514654 -0.00403126 0.46 
1419 21.2771 4.00709 0.536087 -0.00173619 0.46 
1420 26.9303 2.78749 0.488838 0.00992154 0.46 
1421 22.0928 9.07335 0.552127 0.0180385 0.46 
1422 25.9839 6.19926 0.52748 0.0294124 0.46 
1423 8.41985 10.475 0.538382 0.000806502 0.46 
1424 4.25478 5.68781 0.501076 -0.0103677 0.46 
1425 7.78892 17.804 0.496498 0.00447605 0.46 
1426 7.20019 2.89342 0.515686 -0.0681172 0.46 
1427 18.1446 8.13403 0.547177 0.00893793 0.46 
1428 17.6041 3.2665 0.551078 -0.0331246 0.46 
1429 11.6371 14.3462 0.535947 0.0109999 0.46 
1430 13.1962 17.3893 0.526899 0.0201658 0.46 
1431 2.37716 17.3656 0.488141 -0.0120721 0.46 
1432 5.0566 15.7467 0.529522 -0.00854356 0.46 
1433 11.755 12.1019 0.541879 -0.00358931 0.46 
1434 25.6851 13.09 0.543136 0.0237613 0.46 
1435 21.7322 5.49373 0.543058 0.0089036 0.46 
1436 10.0947 14.2001 0.540649 1.72453e-05 0.46 
1437 5.8294 16.9439 0.516988 0.0126802 0.46 
1438 20.9056 16.5885 0.541945 -0.00888594 0.46 
1439 20.4444 5.5316 0.535892 0.00220633 0.46 
1440 23.2073 1.37618 0.372547 -0.0336806 0.46 
