ITEM: TIMESTEP
300000
ITEM: NUMBER OF ATOMS
3689
ITEM: BOX BOUNDS pp ff pp
0.0000000000000000e+00 2.8000000000000000e+01
-5.0000000000000000e+00 2.7000000000000000e+01
-1.0000000000000000e+00 1.0000000000000000e+00
ITEM: ATOMS id x y vx vy diameter 
959 12.2041 0.531299 0.169173 0.000269204 0.46 
960 19.2991 14.5763 0.769046 -0.0152427 0.46 
961 16.859 18.9769 0.577862 0.00692359 0.46 
962 23.5586 5.71106 0.746582 -0.000912393 0.46 
963 8.20509 11.7416 0.792344 0.0159415 0.46 
964 6.15585 17.0079 0.762715 0.0231284 0.46 
965 26.5229 4.18447 0.711002 -0.00882849 0.46 
966 5.13478 18.5892 0.654911 0.016478 0.46 
967 8.30047 15.4326 0.781985 0.0163974 0.46 
968 25.229 0.584163 0.236833 -0.0233969 0.46 
969 0.267517 9.00188 0.794908 0.0113162 0.46 
970 24.0316 3.63409 0.678527 0.00011577 0.46 
971 20.036 2.16542 0.5279 -0.00198475 0.46 
972 6.4551 14.9755 0.775408 0.0254622 0.46 
973 3.22083 14.4544 0.77905 0.0382115 0.46 
974 16.5062 9.98948 0.794807 -0.00861727 0.46 
975 12.9472 12.5959 0.784181 -0.00628086 0.46 
976 7.73009 9.94147 0.785191 0.022387 0.46 
977 12.8147 10.5852 0.786626 -0.0127088 0.46 
978 24.4948 3.92335 0.701249 -0.00987061 0.46 
979 19.481 21.1212 0.212246 -0.0544563 0.46 
980 2.87926 18.1949 0.670571 0.05502 0.46 
981 6.87709 4.48096 0.686754 0.0418496 0.46 
982 5.42908 20.2827 0.492263 0.0550152 0.46 
983 18.6795 3.17382 0.585027 -0.0441358 0.46 
984 14.9846 7.5598 0.78299 0.0160879 0.46 
985 20.4631 16.8554 0.741434 -0.0176979 0.46 
986 23.092 14.2848 0.783033 0.00559811 0.46 
987 18.9999 1.92746 0.461351 -0.0439102 0.46 
988 17.4652 11.149 0.796412 -0.0064294 0.46 
989 5.36736 3.80349 0.671756 0.00142337 0.46 
990 5.94998 3.44919 0.662678 0.00433236 0.46 
991 20.5447 13.6849 0.793506 -0.00755108 0.46 
992 16.0445 1.38543 0.34132 0.0334649 0.46 
993 4.54543 15.6436 0.757771 0.0181775 0.46 
994 5.15351 5.67619 0.738043 0.0142228 0.46 
995 26.3811 4.57744 0.712317 -0.00187576 0.46 
996 16.4254 18.5544 0.634503 0.00144439 0.46 
997 11.2489 10.549 0.789218 -0.00506048 0.46 
998 6.72409 17.399 0.773358 0.00979519 0.46 
999 14.5822 3.09119 0.607942 -0.0580519 0.46 
1000 15.1514 10.7359 0.790247 -0.0092771 0.46 
1001 4.85374 0.185966 0.0987154 -0.00165268 0.46 
1002 16.2341 2.62154 0.601125 0.0226916 0.46 
1003 3.01071 4.90074 0.725111 0.0231294 0.46 
1004 5.79605 9.34304 0.787456 0.0164063 0.46 
1005 20.8175 6.9992 0.764832 -0.0252517 0.46 
1006 23.9167 19.3765 0.619603 0.0199375 0.46 
1007 10.611 8.84837 0.783396 -0.000537411 0.46 
1008 19.8194 19.4331 0.598332 -0.0129013 0.46 
1009 0.956365 12.8374 0.790755 0.0171188 0.46 
1010 7.71607 4.73081 0.698949 0.0176272 0.46 
1011 0.00832671 13.7503 0.795664 0.0054846 0.46 
1012 2.49044 1.29404 0.337909 0.0241174 0.46 
1013 5.3888 18.2456 0.67133 0.0313839 0.46 
1014 23.0774 21.4603 0.221739 -0.00159021 0.46 
1015 19.5881 7.60173 0.768862 -0.0186488 0.46 
1016 8.12306 20.7148 0.402714 -0.0376392 0.46 
1017 24.0399 0.514265 0.137494 0.00858867 0.46 
1018 7.84963 17.003 0.768758 0.0048957 0.46 
1019 6.35035 10.9046 0.795327 0.0263314 0.46 
1020 20.7845 20.2409 0.430511 0.0344948 0.46 
1021 1.6992 16.6202 0.750239 0.0315835 0.46 
1022 25.9421 2.2204 0.456711 0.00416492 0.46 
1023 19.8199 9.58213 0.798034 -0.0210268 0.46 
1024 6.74029 7.73081 0.772434 0.0174791 0.46 
1025 23.7052 12.0628 0.798689 0.00280423 0.46 
1026 3.23825 17.0027 0.747926 0.0505179 0.46 
1027 10.2412 7.19069 0.77 -0.00256328 0.46 
1028 19.1414 8.04468 0.784848 -0.0406504 0.46 
1029 20.2208 19.2462 0.613105 0.0115262 0.46 
1030 25.0171 6.21902 0.764525 -0.00154112 0.46 
1031 3.91337 19.3533 0.553102 0.0222355 0.46 
1032 21.7398 17.8288 0.672841 -0.0128704 0.46 
1033 20.0095 16.8841 0.737313 -0.0108774 0.46 
1034 15.1499 4.46688 0.696673 -0.000290062 0.46 
1035 13.4602 7.49966 0.78355 -0.0116486 0.46 
1036 1.93095 12.2336 0.794341 0.0250428 0.46 
1037 21.3948 1.63017 0.430589 0.00177203 0.46 
1038 1.04697 9.12364 0.797298 0.0286241 0.46 
1039 26.8873 10.7887 0.791787 0.00710319 0.46 
1040 5.45359 12.6185 0.783204 0.0260843 0.46 
1041 4.9253 14.7543 0.775864 0.0203399 0.46 
1042 23.2819 20.2629 0.428248 0.00200802 0.46 
1043 18.9236 16.1112 0.765559 -0.00500033 0.46 
1044 25.6122 0.587733 0.249217 -0.0168537 0.46 
1045 23.7381 18.6178 0.670267 0.0182497 0.46 
1046 11.3389 3.3344 0.606837 -0.00607638 0.46 
1047 16.3548 11.1419 0.794348 -0.0123204 0.46 
1048 9.11563 13.5122 0.794671 0.0182243 0.46 
1049 3.50693 9.54614 0.794167 0.0308732 0.46 
1050 10.2455 20.3391 0.389867 0.0142849 0.46 
1051 7.65464 11.1559 0.789796 0.027083 0.46 
1052 24.4389 14.2793 0.773638 0.0191705 0.46 
1053 23.3317 15.8507 0.773653 0.0270291 0.46 
1054 9.1659 9.3368 0.786779 0.0101662 0.46 
1055 2.49574 7.68547 0.775443 0.0468742 0.46 
1056 26.0564 19.0578 0.649199 0.0181089 0.46 
1057 27.1291 2.13733 0.476338 0.028953 0.46 
1058 20.1751 5.75388 0.747723 -0.0352437 0.46 
1059 0.436425 13.1621 0.797049 0.0069981 0.46 
1060 0.68328 12.4178 0.792634 0.00817098 0.46 
1061 26.9238 7.91866 0.780094 0.00180743 0.46 
1062 16.0656 7.88216 0.784092 -0.00132967 0.46 
1063 7.12096 15.4056 0.771368 0.0166272 0.46 
1064 1.40183 13.936 0.791912 0.0184556 0.46 
1065 16.5772 18.1202 0.676215 -0.00336167 0.46 
1066 10.1837 0.145701 0.0506532 0.00100098 0.46 
1067 6.62219 6.34347 0.746528 0.0291534 0.46 
1068 26.9382 19.4425 0.568862 0.0521594 0.46 
1069 23.2818 19.8874 0.549004 -0.0185291 0.46 
1070 26.3041 0.963853 0.30099 0.0218526 0.46 
1071 24.5282 7.59723 0.773395 0.00120748 0.46 
1072 19.4849 9.25605 0.801445 -0.0357764 0.46 
1073 1.87342 19.0031 0.620761 0.0499108 0.46 
1074 14.1914 18.674 0.655218 0.0135542 0.46 
1075 25.3801 7.38001 0.771603 0.00180607 0.46 
1076 12.4775 14.4873 0.789818 0.00623048 0.46 
1077 11.8587 6.31885 0.75466 -0.018835 0.46 
1078 22.3919 0.996062 0.287497 0.0169305 0.46 
1079 16.2642 10.7032 0.795344 -0.0106177 0.46 
1080 23.0857 19.2713 0.608046 -0.000540169 0.46 
1081 26.2101 12.5826 0.796352 0.00405725 0.46 
1082 15.2689 9.55937 0.787257 -0.00519978 0.46 
1083 17.1466 16.5403 0.738751 -0.00791023 0.46 
1084 2.06366 18.2371 0.678798 0.0415863 0.46 
1085 19.2904 11.3159 0.791749 -0.0185196 0.46 
1086 12.1281 9.73298 0.788397 -0.00834691 0.46 
1087 14.3697 6.21873 0.749542 0.00701691 0.46 
1088 15.3756 14.9259 0.775343 -0.0169184 0.46 
1089 0.688432 18.6134 0.663767 0.0260036 0.46 
1090 19.7137 19.0349 0.6334 -0.0139635 0.46 
1091 5.92436 6.59126 0.745613 0.0150384 0.46 
1092 1.51077 15.4992 0.76531 0.0277369 0.46 
1093 18.0608 0.654068 0.183441 0.0582099 0.46 
1094 7.93827 7.48119 0.769515 0.0170065 0.46 
1095 9.60556 9.41385 0.786603 0.00717075 0.46 
1096 5.11206 17.5289 0.740452 0.0173456 0.46 
1097 4.22019 0.944945 0.230793 0.00064973 0.46 
1098 6.1654 12.5609 0.787974 0.0245807 0.46 
1099 18.2382 9.13618 0.796629 -0.0189178 0.46 
1100 3.76561 17.3825 0.721478 0.0438819 0.46 
1101 9.35528 10.538 0.790361 0.010338 0.46 
1102 18.6377 0.170046 0.0763354 -0.0258193 0.46 
1103 4.76205 8.67893 0.789421 0.0275468 0.46 
1104 26.6301 21.0235 0.302964 0.0170417 0.46 
1105 23.7228 1.7169 0.430041 0.0165428 0.46 
1106 2.86706 19.821 0.51506 0.0440515 0.46 
1107 12.4575 18.6491 0.673912 0.0301043 0.46 
1108 7.9733 2.0634 0.530552 -0.0164699 0.46 
1109 3.49415 4.43591 0.707498 0.00430047 0.46 
1110 0.134362 17.7845 0.712771 0.0291919 0.46 
1111 11.8975 21.4593 0.088643 -0.0481069 0.46 
1112 20.222 12.4691 0.788676 -0.0109528 0.46 
1113 10.9186 5.44805 0.756398 -0.0113138 0.46 
1114 7.20861 11.1104 0.791583 0.0271925 0.46 
1115 15.6813 9.69285 0.789824 -0.00624504 0.46 
1116 9.94255 3.02239 0.551102 0.0150567 0.46 
1117 3.42208 0.933902 0.245055 0.00013726 0.46 
1118 13.1205 4.17639 0.68069 -0.0125773 0.46 
1119 11.1714 0.969532 0.272353 0.00858873 0.46 
1120 24.8461 3.42992 0.631885 -0.0104122 0.46 
1121 21.8736 14.6045 0.778378 -0.00396338 0.46 
1122 14.1778 3.27102 0.624842 -0.0219106 0.46 
1123 20.1498 10.6686 0.785484 -0.0133178 0.46 
1124 16.5283 3.34535 0.659003 0.021222 0.46 
1125 0.127683 21.4401 0.190819 -0.0038591 0.46 
1126 9.58431 6.68475 0.757988 0.00482467 0.46 
1127 16.6584 8.84737 0.789541 -0.00539369 0.46 
1128 8.16598 9.8878 0.783917 0.0174819 0.46 
1129 9.98505 17.9042 0.713674 -0.00341826 0.46 
1130 11.7814 6.70865 0.774304 -0.0116384 0.46 
1131 21.916 15.3817 0.776269 -0.000721673 0.46 
1132 26.7889 0.534113 0.198314 0.019069 0.46 
1133 1.74242 18.009 0.700423 0.0170326 0.46 
1134 0.880116 14.5069 0.788486 0.0137004 0.46 
1135 11.9477 7.13139 0.770525 -0.0137269 0.46 
1136 1.1975 17.5003 0.717554 0.0316282 0.46 
1137 18.8758 2.36458 0.515299 -0.0496775 0.46 
1138 10.9022 19.1994 0.572132 0.041023 0.46 
1139 9.07803 19.7107 0.534546 0.014962 0.46 
1140 15.098 16.3094 0.764378 -0.0188602 0.46 
1141 17.2315 11.9049 0.794628 -0.0138773 0.46 
1142 5.6689 21.0709 0.325402 0.04527 0.46 
1143 15.9979 18.6575 0.6359 0.0269497 0.46 
1144 19.2588 8.44957 0.789082 -0.0419558 0.46 
1145 23.5393 14.3207 0.777473 0.00825181 0.46 
1146 17.0524 6.02109 0.760129 -0.0117853 0.46 
1147 5.92902 17.4015 0.764015 0.0267462 0.46 
1148 8.70143 6.63133 0.758749 0.0144008 0.46 
1149 5.57811 1.3999 0.372941 0.0167764 0.46 
1150 6.59288 12.4828 0.788387 0.0286044 0.46 
1151 9.04072 7.73824 0.767412 0.0132239 0.46 
1152 8.93449 6.99581 0.766772 0.0143359 0.46 
1153 7.37162 20.6283 0.450998 -0.00423167 0.46 
1154 7.61203 12.2817 0.79468 0.0348583 0.46 
1155 25.1447 15.8784 0.779418 0.00190607 0.46 
1156 24.6368 16.6257 0.737475 0.00732388 0.46 
1157 19.4466 9.69903 0.79716 -0.0316582 0.46 
1158 0.893591 7.72739 0.770863 0.024629 0.46 
1159 6.2537 18.2405 0.660715 0.0194768 0.46 
1160 27.3631 12.7452 0.795149 0.0072423 0.46 
1161 25.1965 8.6262 0.789562 0.0055734 0.46 
1162 5.05668 9.52049 0.797088 0.0243032 0.46 
1163 2.69449 17.8099 0.705174 0.0507452 0.46 
1164 22.1992 1.34089 0.348205 0.0545765 0.46 
1165 1.35361 7.96689 0.775666 0.021741 0.46 
1166 5.65967 4.21917 0.682081 0.00466105 0.46 
1167 25.0296 17.8233 0.708869 0.0107844 0.46 
1168 10.6735 10.757 0.786085 0.00557631 0.46 
1169 10.239 1.61732 0.444972 0.0144193 0.46 
1170 22.4189 4.51043 0.688493 0.0266384 0.46 
1171 20.6549 12.5312 0.788258 -0.0091889 0.46 
1172 19.4995 6.82523 0.76342 -0.0217786 0.46 
1173 25.3342 4.97799 0.738762 -0.00495039 0.46 
1174 13.5685 18.2907 0.683672 -0.0060649 0.46 
1175 26.3619 9.26477 0.790581 0.00594511 0.46 
1176 13.2521 17.1624 0.769728 0.0104973 0.46 
1177 4.54558 12.5736 0.78864 0.0231438 0.46 
1178 15.9625 4.66777 0.702527 0.0231085 0.46 
1179 11.8388 10.0402 0.787465 -0.00832986 0.46 
1180 27.7817 15.0601 0.786838 0.0155986 0.46 
1181 17.8066 8.95185 0.795378 -0.0136689 0.46 
1182 8.91413 10.4533 0.791399 0.013917 0.46 
1183 16.4381 7.45423 0.778678 0.00135418 0.46 
1184 20.0406 14.8828 0.760231 -0.00331089 0.46 
1185 10.4268 3.45017 0.632014 0.0258937 0.46 
1186 22.0523 11.954 0.788913 -0.00622248 0.46 
1187 17.5751 19.8576 0.509091 -0.012667 0.46 
1188 10.7777 4.20073 0.687221 0.0169297 0.46 
1189 14.7821 19.4806 0.604057 -0.00633555 0.46 
1190 23.6648 4.07708 0.686607 -0.00866323 0.46 
1191 3.47776 4.88705 0.716618 0.0142449 0.46 
1192 11.5465 2.17214 0.497562 -0.0142933 0.46 
1193 1.14213 6.35432 0.770529 0.0191159 0.46 
1194 16.4383 6.95809 0.774795 0.00208164 0.46 
1195 20.7782 4.30965 0.682288 -0.0290726 0.46 
1196 18.1679 16.9578 0.735646 -0.0157658 0.46 
1197 1.50178 11.5259 0.791007 0.0244518 0.46 
1198 10.7837 15.4368 0.783475 0.0349235 0.46 
1199 8.40971 12.562 0.80443 0.0167212 0.46 
1200 17.0609 13.0746 0.786945 -0.0189914 0.46 
1201 21.2256 13.0272 0.789619 -0.00893515 0.46 
1202 0.903134 16.9176 0.742393 0.0264513 0.46 
1203 17.8469 11.0691 0.79271 -0.0311407 0.46 
1204 15.307 17.8363 0.722434 -0.0109743 0.46 
1205 16.3805 6.49282 0.770637 0.00569471 0.46 
1206 19.4132 7.21418 0.766947 -0.0202969 0.46 
1207 7.53619 13.7393 0.789389 0.0188488 0.46 
1208 13.9376 19.0517 0.641562 0.0135458 0.46 
1209 19.064 5.95085 0.754435 -0.0253558 0.46 
1210 14.1029 17.1431 0.782742 -0.0136347 0.46 
1211 21.5975 7.96126 0.759949 0.0119613 0.46 
1212 11.5315 17.2634 0.763093 0.0388896 0.46 
1213 18.0093 13.5948 0.786617 -0.017199 0.46 
1214 27.2736 10.9658 0.793111 0.00704589 0.46 
1215 3.11587 4.51651 0.707901 0.0147449 0.46 
1216 5.12029 21.4771 0.174612 0.0278005 0.46 
1217 4.31553 17.7387 0.719697 0.0217674 0.46 
1218 4.86166 21.1114 0.309282 0.0427727 0.46 
1219 2.81809 7.40956 0.773985 0.0437708 0.46 
1220 13.5523 2.14679 0.443878 -0.00434765 0.46 
1221 3.43277 0.537517 0.158292 -0.0028535 0.46 
1222 11.9932 16.0577 0.788727 0.0294097 0.46 
1223 3.54026 21.8298 0.0782097 0.00602043 0.46 
1224 22.6795 2.41542 0.541752 0.0214037 0.46 
1225 13.7745 1.43534 0.366745 -0.036281 0.46 
1226 7.22625 7.31112 0.770104 0.0273537 0.46 
1227 26.1051 10.3953 0.791896 0.00566936 0.46 
1228 12.3858 16.0397 0.784799 0.016621 0.46 
1229 18.7724 19.9022 0.561732 -0.024264 0.46 
1230 8.02193 21.3466 0.295369 -0.0190318 0.46 
1231 6.32552 17.4156 0.7716 0.0188901 0.46 
1232 25.3946 20.6249 0.372388 -0.00348247 0.46 
1233 8.44259 2.11473 0.541655 -0.0170134 0.46 
1234 9.16903 13.0923 0.789401 0.0164682 0.46 
1235 10.0359 10.2957 0.788085 0.00565149 0.46 
1236 17.4103 1.69268 0.439704 -0.00405312 0.46 
1237 11.9855 12.0352 0.785266 0.00109205 0.46 
1238 13.5734 7.94314 0.778126 -0.00950251 0.46 
1239 23.5831 15.4728 0.77688 0.0231402 0.46 
1240 10.6576 19.5601 0.544077 0.0273207 0.46 
1241 9.40992 7.88211 0.769693 0.00593401 0.46 
1242 5.73869 1.05182 0.308605 -0.0019686 0.46 
1243 11.0952 21.8338 0.0941875 -0.0047119 0.46 
1244 23.9116 21.8432 0.0843434 0.00458058 0.46 
1245 3.2609 19.7914 0.517234 0.045075 0.46 
1246 26.3501 16.6949 0.760923 0.0167434 0.46 
1247 11.6902 21.0553 0.321145 0.011118 0.46 
1248 27.8712 9.64093 0.791194 0.00675775 0.46 
1249 2.18565 10.1539 0.798685 0.0377174 0.46 
1250 15.5544 10.8659 0.79175 -0.0104668 0.46 
1251 2.10728 10.5568 0.798672 0.0355126 0.46 
1252 25.8732 21.8277 0.0908061 0.0135239 0.46 
1253 7.09914 13.4454 0.810237 0.0203594 0.46 
1254 10.5736 15.0774 0.782515 0.0323253 0.46 
1255 12.0602 15.2676 0.777784 0.0200871 0.46 
1256 15.0229 15.1699 0.778371 -0.018317 0.46 
1257 2.41161 16.0797 0.763519 0.0377857 0.46 
1258 2.33704 14.5311 0.778353 0.0318327 0.46 
1259 20.7354 0.155481 0.0978411 0.00400587 0.46 
1260 8.28525 13.8367 0.788929 0.0180488 0.46 
1261 3.76604 8.07252 0.783021 0.0330305 0.46 
1262 8.36441 17.4727 0.743764 0.00212315 0.46 
1263 12.5626 8.66455 0.776483 -0.0136139 0.46 
1264 2.53112 10.3619 0.799574 0.0346918 0.46 
1265 25.072 1.41045 0.369832 -0.0101498 0.46 
1266 7.61786 7.10692 0.762586 0.0201547 0.46 
1267 10.6095 8.00214 0.776303 -0.00640593 0.46 
1268 14.2169 21.8408 0.0793339 -0.00472094 0.46 
1269 4.01695 19.8323 0.510254 0.00942932 0.46 
1270 23.135 15.4829 0.780742 0.0174047 0.46 
1271 3.36543 17.3856 0.723774 0.0532915 0.46 
1272 27.3111 6.66475 0.763862 0.00653184 0.46 
1273 11.9564 2.50151 0.527404 -0.0377858 0.46 
1274 24.9564 11.1256 0.787909 -0.00044616 0.46 
1275 14.4347 15.9363 0.761761 -0.00996004 0.46 
1276 19.8396 18.5712 0.660145 -0.009557 0.46 
1277 21.2173 21.0178 0.320132 -0.0127884 0.46 
1278 25.4919 2.63666 0.507233 -0.00270889 0.46 
1279 21.1648 9.50772 0.79442 -0.00595844 0.46 
1280 22.2189 5.65274 0.727449 0.0214518 0.46 
1281 18.0252 2.39471 0.533929 -0.0469429 0.46 
1282 11.2393 3.72075 0.644437 0.00371713 0.46 
1283 18.1453 10.7588 0.796975 -0.0259279 0.46 
1284 10.1471 4.95246 0.728756 0.0273858 0.46 
1285 14.88 0.593873 0.196896 0.0135801 0.46 
1286 12.2768 11.6678 0.784988 -0.00317345 0.46 
1287 9.73052 18.6916 0.634015 0.00817723 0.46 
1288 1.81868 2.94264 0.576045 0.0231857 0.46 
1289 6.19587 0.557713 0.205519 -0.0135198 0.46 
1290 26.2346 11.7063 0.790487 0.00414594 0.46 
1291 20.1295 1.37148 0.381002 -0.00885259 0.46 
1292 24.1846 10.8625 0.789709 0.00474044 0.46 
1293 8.61142 8.18824 0.780722 0.0175044 0.46 
1294 5.04932 10.6875 0.796875 0.0256358 0.46 
1295 14.4354 21.4571 0.217562 0.0197003 0.46 
1296 3.0112 18.5996 0.648559 0.0520325 0.46 
1297 9.99175 7.52198 0.775004 0.00226681 0.46 
1298 16.1587 8.27799 0.78535 -0.00125091 0.46 
1299 14.5626 11.3712 0.785946 -0.0118057 0.46 
1300 6.05935 7.00754 0.75717 0.0136656 0.46 
1301 5.56796 5.77302 0.737629 0.0215058 0.46 
1302 9.029 16.4374 0.771604 0.019895 0.46 
1303 2.12168 14.1627 0.785259 0.0272799 0.46 
1304 24.7327 20.2151 0.44111 0.00644514 0.46 
1305 15.4514 18.6757 0.657382 -0.0188413 0.46 
1306 14.5931 12.9815 0.786108 -0.0142119 0.46 
1307 25.0042 3.0186 0.583042 0.0084168 0.46 
1308 3.94283 5.00177 0.723119 0.0138792 0.46 
1309 18.6575 6.94572 0.765064 -0.0223634 0.46 
1310 2.14058 17.2234 0.735186 0.0345926 0.46 
1311 17.5357 13.6554 0.785227 -0.0189536 0.46 
1312 13.5313 4.67418 0.737378 -0.0122077 0.46 
1313 16.3096 16.9454 0.743331 -0.00980383 0.46 
1314 26.8773 17.129 0.737417 0.0327997 0.46 
1315 6.89931 3.67562 0.658443 0.0269346 0.46 
1316 9.94916 12.137 0.793033 0.00914107 0.46 
1317 25.3121 13.3582 0.794623 0.011684 0.46 
1318 20.4174 4.50162 0.695565 -0.0108893 0.46 
1319 0.391986 16.1569 0.761291 0.0362439 0.46 
1320 19.1446 21.4557 0.162204 -0.0405534 0.46 
1321 7.65576 6.31135 0.754309 0.0225228 0.46 
1322 12.4258 2.89987 0.594965 -0.02317 0.46 
1323 15.7768 16.6676 0.762738 -0.0231342 0.46 
1324 13.5894 19.8549 0.531272 0.0187854 0.46 
1325 12.4411 21.8481 0.0697355 -0.0123722 0.46 
1326 21.745 19.7123 0.54144 0.0201979 0.46 
1327 12.3654 19.4924 0.585444 0.0111995 0.46 
1328 21.9904 4.39078 0.679047 0.0266124 0.46 
1329 1.03829 18.2591 0.682144 0.0219246 0.46 
1330 15.8858 12.2124 0.784719 -0.0200602 0.46 
1331 18.6962 15.768 0.7665 -0.00582317 0.46 
1332 10.2957 5.73191 0.754687 0.00445625 0.46 
1333 15.2595 6.97944 0.776786 -0.00111161 0.46 
1334 25.5937 8.45094 0.788149 0.00611316 0.46 
1335 4.36098 6.60451 0.750752 0.0228055 0.46 
1336 6.60724 0.170741 0.0932573 -0.00777875 0.46 
1337 26.4074 2.6062 0.522958 0.0117283 0.46 
1338 4.15773 17.3444 0.724444 0.0287673 0.46 
1339 8.82872 3.85425 0.652748 -0.00217992 0.46 
1340 6.47803 4.29412 0.678761 0.037932 0.46 
1341 0.016469 3.95934 0.706812 0.00439336 0.46 
1342 24.016 10.1016 0.791535 0.00409793 0.46 
1343 22.633 4.16325 0.685863 0.0253133 0.46 
1344 16.9785 8.57559 0.789337 -0.00529003 0.46 
1345 0.576412 8.0523 0.780749 0.0187067 0.46 
1346 12.7015 0.147398 0.094178 0.000715151 0.46 
1347 23.7389 2.87338 0.557267 0.0222101 0.46 
1348 5.82946 8.55234 0.78793 0.00941018 0.46 
1349 21.5158 6.31142 0.756778 0.00940928 0.46 
1350 0.394856 16.5832 0.754862 0.0413076 0.46 
1351 11.8818 1.65358 0.401377 0.00890279 0.46 
1352 10.8922 10.3695 0.785296 0.00486054 0.46 
1353 22.1655 19.717 0.533272 0.00396258 0.46 
1354 15.7 4.95812 0.713155 0.0368603 0.46 
1355 12.8739 18.7208 0.676443 0.00347316 0.46 
1356 12.2086 8.88044 0.778291 -0.0103602 0.46 
1357 22.0239 5.2129 0.742448 0.0359986 0.46 
1358 15.3335 7.41669 0.778155 0.00186656 0.46 
1359 27.6912 15.7323 0.780185 0.0223666 0.46 
1360 22.1678 15.7679 0.758813 -0.00910203 0.46 
1361 11.1554 19.6738 0.47083 0.0214702 0.46 
1362 12.9566 9.81423 0.786518 -0.0108254 0.46 
1363 17.1654 9.46563 0.794649 -0.0109261 0.46 
1364 8.60126 14.1043 0.789263 0.0193053 0.46 
1365 7.53547 17.3742 0.761169 0.00357993 0.46 
1366 24.1644 8.11589 0.790008 -0.00479107 0.46 
1367 26.5309 19.4449 0.569842 0.0492993 0.46 
1368 24.8357 0.57438 0.201311 -0.0120673 0.46 
1369 23.2682 12.0998 0.799728 -0.00373292 0.46 
1370 24.3743 17.0044 0.732995 0.0146631 0.46 
1371 4.32215 7.40499 0.767661 0.0306228 0.46 
1372 27.9282 10.1416 0.790727 0.00850531 0.46 
1373 25.8625 5.82075 0.75348 0.0141279 0.46 
1374 23.0175 10.6966 0.793885 0.00192431 0.46 
1375 4.43206 11.3198 0.797797 0.0263542 0.46 
1376 18.0331 11.999 0.794973 -0.0237442 0.46 
1377 13.1531 7.75834 0.780162 -0.0109348 0.46 
1378 17.9065 2.76748 0.57392 -0.0326552 0.46 
1379 7.97253 12.5194 0.803095 0.0147136 0.46 
1380 11.9868 10.8533 0.784932 -0.00296381 0.46 
1381 23.106 9.13542 0.792436 -0.00291277 0.46 
1382 21.0326 1.77398 0.466581 0.00866185 0.46 
1383 14.9354 15.5714 0.777605 -0.0202755 0.46 
1384 18.4875 13.5834 0.7866 -0.0167033 0.46 
1385 16.1384 12.6896 0.789127 -0.0136953 0.46 
1386 0.260425 3.22322 0.610854 -0.00736295 0.46 
1387 11.1757 9.51257 0.780183 -0.00284853 0.46 
1388 12.1041 18.4754 0.681501 0.0292939 0.46 
1389 4.72004 5.61202 0.735746 0.0134168 0.46 
1390 19.6547 0.571812 0.196568 -0.0163387 0.46 
1391 18.6239 11.3649 0.7925 -0.0229382 0.46 
1392 9.59889 3.34718 0.615525 -0.00115078 0.46 
1393 3.26267 5.26547 0.730726 0.021361 0.46 
1394 18.0605 8.26656 0.786793 -0.0148765 0.46 
1395 24.5823 4.7185 0.734295 -0.00593657 0.46 
1396 19.126 16.4672 0.770701 -0.00353384 0.46 
1397 15.0466 10.2975 0.790444 -0.0071793 0.46 
1398 10.8821 12.3504 0.786099 0.00601435 0.46 
1399 16.6714 2.55132 0.590417 0.00264357 0.46 
1400 15.0322 18.6666 0.653495 -0.0127746 0.46 
1401 13.8559 11.5798 0.783721 -0.0123802 0.46 
1402 16.1287 15.2923 0.780371 -0.0250274 0.46 
1403 14.7327 5.21252 0.724104 -0.0041182 0.46 
1404 19.9223 20.0154 0.561219 0.000913271 0.46 
1405 10.8714 20.6127 0.345647 0.0224495 0.46 
1406 18.0483 4.27758 0.693089 -0.0262498 0.46 
1407 0.807864 0.550684 0.214014 0.0156721 0.46 
1408 8.73777 3.16944 0.596967 0.00332751 0.46 
1409 13.1271 1.63608 0.382287 -0.0201889 0.46 
1410 21.4612 14.3065 0.794219 0.000852567 0.46 
1411 10.4397 21.0726 0.258148 0.0246145 0.46 
1412 5.42373 7.264 0.758377 0.0156987 0.46 
1413 25.0756 21.8335 0.0763525 -0.00599876 0.46 
1414 3.09698 19.4015 0.552952 0.0444455 0.46 
1415 27.8242 8.78975 0.788821 0.00588577 0.46 
1416 23.5812 10.2001 0.791914 0.00207223 0.46 
1417 11.3347 5.49344 0.759494 -0.0210068 0.46 
1418 14.9625 3.98862 0.706329 -0.0203269 0.46 
1419 24.4472 3.52908 0.661293 -0.0173177 0.46 
1420 1.08241 2.4883 0.549022 0.0283814 0.46 
1421 1.28303 8.7782 0.797378 0.0286393 0.46 
1422 4.16459 6.16004 0.744641 0.0189375 0.46 
1423 15.455 10.4264 0.791956 -0.00836561 0.46 
1424 10.714 6.52124 0.763535 -0.0107163 0.46 
1425 11.9685 18.0497 0.704263 0.031897 0.46 
1426 9.45237 2.95298 0.566552 0.000806646 0.46 
1427 25.2781 8.18792 0.787365 0.00455892 0.46 
1428 19.2719 2.31831 0.510256 -0.0412159 0.46 
1429 18.1235 14.3467 0.775612 -0.0178808 0.46 
1430 17.8379 17.4744 0.706366 0.000709062 0.46 
1431 7.40004 16.9854 0.774413 -0.00317431 0.46 
1432 10.9959 15.8053 0.783359 0.0349339 0.46 
